id,last_scraped,host_id,latitude,longitude,property_type,accommodates,bedrooms,price
30725,3/8/18,132239,34.01142224,-118.4795738,Apartment,2,1,$87.00 
31237,3/7/18,134109,34.10312798,-118.2862817,Apartment,3,1,$90.00 
31280,3/7/18,134327,34.06989634,-118.3445277,Townhouse,3,1,$75.00 
31939,3/7/18,137490,34.06829598,-118.2443431,House,2,1,$79.00 
32029,3/8/18,137990,34.00726048,-118.4240839,House,6,2,$265.00 
32570,3/8/18,140947,34.09005281,-118.0856848,House,2,1,$50.00 
32963,3/7/18,142776,33.99334754,-118.443872,House,4,2,$200.00 
33399,3/7/18,140939,34.00095281,-118.4338073,House,3,1,$65.00 
33447,3/7/18,144837,34.01281562,-118.8053022,House,2,1,$185.00 
33449,3/8/18,144855,34.13642961,-118.1972175,Other,2,0,$68.00 
33773,3/7/18,70344,34.09521889,-118.3660231,Apartment,6,3,$300.00 
35802,3/7/18,153819,34.03732979,-118.6265103,House,5,3,"$1,200.00 "
37036,3/7/18,159886,33.80113026,-118.3484189,House,4,2,$99.00 
37171,3/7/18,160505,34.03303221,-118.3294315,House,3,1,$100.00 
37411,3/7/18,140677,34.09372535,-118.3507616,Apartment,1,1,$50.00 
37466,3/8/18,161668,34.05827391,-118.3406127,House,2,1,$75.00 
38365,3/7/18,3415,34.10829764,-118.3805318,House,2,1,$84.00 
40649,3/7/18,175264,34.04084859,-118.3806472,Apartment,2,1,$43.00 
40667,3/8/18,175264,34.0403432,-118.3820745,Apartment,2,1,$46.00 
41277,3/7/18,179618,34.14685637,-118.4543588,Tiny house,2,1,$59.00 
42165,3/7/18,137490,34.06407037,-118.243379,House,2,1,$79.00 
43318,3/8/18,57161,34.04851801,-118.236926,Dorm,1,0,$45.00 
43776,3/7/18,191460,34.10421329,-118.2600402,House,2,1,$67.00 
44062,3/7/18,192939,34.09178692,-118.3311051,Apartment,2,1,$175.00 
44511,3/8/18,195697,33.91850454,-118.2100624,Apartment,2,1,$58.00 
44520,3/7/18,179142,34.08273373,-118.270333,Apartment,1,1,$49.00 
45392,3/8/18,201514,34.10837336,-118.2241185,House,3,1,$59.00 
45417,3/8/18,201467,34.09552777,-118.276144,Bungalow,4,1,$145.00 
45605,3/7/18,202676,34.05025541,-118.3802663,Apartment,1,1,$65.00 
46433,3/7/18,64837,34.13588148,-118.4117812,House,1,1,$85.00 
46446,3/7/18,192551,34.0795415,-118.2852808,House,2,1,$69.00 
46699,3/7/18,195697,33.91833502,-118.208689,Apartment,2,1,$58.00 
46853,3/7/18,75052,34.08555887,-118.2833767,House,3,1,$140.00 
46858,3/8/18,210344,34.01277399,-118.4082986,House,6,3,$275.00 
47078,3/7/18,211786,34.11365695,-118.331048,Apartment,2,,$109.00 
47478,3/7/18,215118,34.11035942,-118.2757672,Apartment,3,1,$65.00 
47537,3/7/18,215462,34.02956379,-118.7553196,House,4,1,$300.00 
47794,3/8/18,217470,33.99355441,-118.4428352,House,2,1,$100.00 
47859,3/7/18,218042,34.06844102,-118.353515,Apartment,2,1,$150.00 
48118,3/8/18,219283,34.18556222,-118.1540738,House,10,4,$435.00 
49573,3/7/18,222063,34.27740134,-118.4795765,House,2,1,$57.00 
50005,3/7/18,49391,34.09595543,-118.3498512,Bungalow,2,1,$130.00 
50358,3/8/18,230943,34.04095468,-118.3065098,House,2,1,$53.00 
51307,3/8/18,235568,34.12025579,-118.2677276,House,2,1,$72.00 
51498,3/7/18,236758,34.00580764,-118.4435648,Guesthouse,2,0,$109.00 
51546,3/7/18,237114,34.11893166,-118.3218938,Apartment,6,1,$130.00 
51922,3/7/18,239712,34.013553,-118.496851,Apartment,2,0,$185.00 
52609,3/7/18,243536,34.09171662,-118.3835594,Condominium,1,1,$114.00 
52740,3/7/18,140939,34.00018281,-118.4335822,Bed and breakfast,2,1,$59.00 
52871,3/7/18,245280,34.06197034,-118.3988659,Apartment,4,1,$160.00 
53053,3/7/18,246455,34.04557253,-118.4391265,Apartment,2,1,$70.00 
53125,3/7/18,239712,34.01154594,-118.4956416,Apartment,2,0,$130.00 
53283,3/7/18,247996,34.18749055,-118.4577686,House,7,3,$495.00 
53579,3/7/18,239712,34.01356731,-118.4953867,Apartment,4,0,$195.00 
53945,3/7/18,239905,34.06131535,-118.3703038,Apartment,2,1,$135.00 
54325,3/7/18,173375,34.14054515,-118.4153735,Apartment,2,1,$75.00 
54382,3/7/18,255077,34.08548183,-118.3686363,House,2,2,$150.00 
54829,3/7/18,257925,34.00060864,-118.4635252,Apartment,3,1,$125.00 
55427,3/7/18,261676,33.98934036,-118.4737462,Apartment,4,1,$125.00 
60935,3/7/18,294390,34.04762087,-118.3059369,Apartment,2,1,$80.00 
60940,3/7/18,294390,34.05075716,-118.3067697,House,4,2,$100.00 
61153,3/7/18,3415,34.11046191,-118.381267,House,2,1,$65.00 
61578,3/7/18,298123,33.99200638,-118.4698959,Apartment,6,2,$600.00 
61582,3/7/18,298216,34.11234969,-118.2320715,House,2,0,$70.00 
63416,3/7/18,309512,34.11546922,-118.3241552,House,3,1,$125.00 
64574,3/8/18,285079,34.12729544,-118.3200283,House,4,2,$250.00 
65461,3/8/18,186264,34.0473394,-118.2499618,Loft,4,2,$900.00 
66246,3/7/18,70344,34.09528362,-118.3663926,Apartment,2,1,$69.00 
66456,3/7/18,325435,34.0872056,-118.3055296,House,2,1,$175.00 
66740,3/7/18,327642,34.02547505,-118.4973762,Apartment,1,1,$125.00 
66796,3/7/18,162151,34.11661225,-118.2877558,Guesthouse,2,1,$395.00 
67089,3/7/18,210344,34.00958834,-118.4095443,Guesthouse,3,1,$135.00 
67672,3/7/18,334198,34.04054732,-118.474797,Apartment,2,1,$95.00 
67792,3/7/18,334952,34.08176939,-118.3874661,House,6,3,$400.00 
69838,3/7/18,351521,34.03852819,-118.3362766,House,4,1,$97.00 
70639,3/7/18,358936,34.0788158,-118.2339329,Apartment,2,1,$64.00 
71504,3/8/18,366343,34.04980523,-118.3974497,House,2,1,$65.00 
71514,3/7/18,366343,34.04977839,-118.3974475,House,2,1,$65.00 
72156,3/8/18,371230,34.01106038,-118.4029531,House,2,1,$185.00 
72465,3/8/18,375925,34.04304138,-118.3606134,House,2,0,$75.00 
72702,3/8/18,241701,33.98371277,-118.4699492,Apartment,2,0,$95.00 
73812,3/8/18,91136,34.09031326,-118.3627054,Cottage,2,1,$125.00 
74770,3/7/18,394279,34.18277121,-118.5272097,Guesthouse,3,0,$95.00 
74949,3/8/18,395766,34.0851554,-118.2876045,Apartment,4,1,$115.00 
75212,3/8/18,343761,33.84826933,-118.0847842,House,2,1,$57.00 
75512,3/7/18,161668,34.05832397,-118.3410511,House,2,1,$75.00 
76074,3/8/18,405367,34.17731598,-118.1449028,House,3,3,$280.00 
76561,3/8/18,403838,33.98600718,-118.3579848,House,4,0,$98.00 
77025,3/8/18,411877,33.99746104,-118.4715306,Apartment,3,0,$104.00 
77136,3/8/18,412751,34.06579347,-118.3632588,Apartment,2,1,$77.00 
77996,3/8/18,418996,33.99861576,-118.3928108,Apartment,1,1,$65.00 
79502,3/8/18,428171,34.08333023,-118.2795141,Apartment,3,1,$125.00 
79832,3/8/18,28569,34.12858614,-118.3202011,House,2,1,$110.00 
80642,3/8/18,435596,33.98762546,-118.4753972,Apartment,2,1,$100.00 
80714,3/8/18,436647,34.05965764,-118.3540247,Apartment,4,1,$116.00 
80734,3/8/18,436865,34.1080458,-118.3411148,Apartment,4,1,$140.00 
81480,3/8/18,334198,34.04042892,-118.4736658,Apartment,1,1,$80.00 
83929,3/8/18,458192,34.12901799,-118.363336,House,6,2,$349.00 
84636,3/8/18,195697,33.91831883,-118.2088973,Apartment,2,1,$58.00 
84788,3/8/18,463812,34.24162683,-118.4623637,Townhouse,1,1,$39.00 
84789,3/8/18,11619,34.16745084,-118.6442756,Villa,10,4,$299.00 
85246,3/8/18,466662,34.05455579,-118.3634884,House,2,1,$110.00 
85973,3/8/18,466847,34.25517877,-118.2812755,Bungalow,3,2,$82.00 
86674,3/8/18,428171,34.08364678,-118.2784829,House,2,1,$125.00 
86862,3/8/18,476052,34.0765312,-118.2702684,House,2,1,$59.00 
86945,3/8/18,476742,34.08633778,-118.3647783,House,1,1,$86.00 
87284,3/8/18,465624,34.08155745,-118.3488434,House,6,2,$195.00 
87595,3/8/18,479630,33.96567949,-118.4177188,House,2,1,$89.00 
91758,3/7/18,137990,34.00750022,-118.4260085,Camper/RV,2,1,$98.00 
92481,3/7/18,479630,33.9678051,-118.4198501,House,6,3,$315.00 
93359,3/8/18,239712,34.01360221,-118.4955289,Apartment,3,1,$175.00 
95242,3/8/18,465624,34.07796493,-118.3570579,Apartment,4,1,$100.00 
96334,3/8/18,511559,34.156685,-118.603187,House,1,1,$55.00 
97000,3/7/18,195697,33.92044055,-118.2082062,Apartment,4,1,$75.00 
97354,3/7/18,486261,34.03908221,-118.4924704,House,6,3,$550.00 
98284,3/8/18,518902,34.13361382,-118.4131066,House,10,6,"$1,395.00 "
99962,3/8/18,508888,34.10815894,-118.334332,Apartment,2,1,$48.00 
100074,3/8/18,239712,34.01260696,-118.4958419,Apartment,4,1,$130.00 
101426,3/8/18,531468,34.06218928,-118.2869051,Apartment,3,1,$170.00 
101527,3/8/18,530877,34.16986783,-118.4612248,House,2,1,$49.00 
101588,3/8/18,532071,33.98651652,-118.4663378,House,4,2,$400.00 
101702,3/8/18,532541,34.07237276,-118.263321,Apartment,2,,$100.00 
104010,3/8/18,531528,34.09191943,-118.2179329,House,4,2,$199.00 
106052,3/8/18,550047,33.82737719,-118.2796389,House,2,,$65.00 
106061,3/8/18,550078,34.08767085,-118.2642399,Guesthouse,4,1,$75.00 
107970,3/8/18,552845,33.77390778,-118.1236861,Guesthouse,7,2,$90.00 
111024,3/8/18,569476,34.07868275,-118.3610583,Apartment,2,1,$93.00 
112223,3/8/18,57161,34.04784154,-118.2350919,Dorm,1,1,$45.00 
113253,3/8/18,576425,34.04891255,-118.3712068,House,2,1,$80.00 
114203,3/8/18,579779,34.09659354,-118.3684332,Apartment,2,1,$99.00 
115205,3/8/18,583438,34.12423566,-118.4657118,House,2,1,$89.00 
117715,3/8/18,594520,34.10239704,-118.3339132,Apartment,4,1,$120.00 
119731,3/8/18,603897,33.89779724,-118.0105843,House,2,1,$59.00 
120005,3/8/18,195697,33.92002466,-118.2080368,Apartment,2,1,$58.00 
121134,3/7/18,609000,34.09101911,-118.1640471,House,8,3,$275.00 
121717,3/8/18,219283,34.21006584,-118.1642524,House,5,2,$208.00 
123282,3/8/18,68927,34.13441412,-118.1468481,Bungalow,5,1,$90.00 
124199,3/8/18,619518,34.06571942,-118.4030323,Apartment,2,2,$145.00 
125273,3/8/18,30484,33.99819295,-118.473628,Bungalow,2,0,$90.00 
126885,3/8/18,628766,34.19195385,-118.6439773,House,5,3,$300.00 
127766,3/8/18,523903,34.09028021,-118.2498134,Apartment,2,0,$145.00 
129975,3/8/18,640499,34.08333352,-118.2630182,House,4,1,$189.00 
130915,3/8/18,644202,34.13097262,-118.7042908,House,4,1,$85.00 
131079,3/7/18,645107,34.08351091,-118.2786031,House,6,3,$425.00 
131174,3/8/18,648867,34.02665485,-118.5169076,Serviced apartment,3,1,$120.00 
131403,3/8/18,646654,34.07042347,-118.780029,Cabin,3,1,$250.00 
131557,3/7/18,78804,34.08008002,-118.2565448,Apartment,3,1,$115.00 
131635,3/8/18,647546,34.18325249,-118.4007281,Guest suite,2,1,$50.00 
132908,3/8/18,633484,34.10456054,-118.3700218,House,12,5,"$1,150.00 "
133321,3/7/18,465624,34.07942848,-118.3546799,Apartment,6,2,$165.00 
134553,3/7/18,592405,34.09692563,-118.6183558,Apartment,2,1,$95.00 
135608,3/7/18,57161,34.04895328,-118.2357011,Dorm,2,0,$45.00 
138211,3/7/18,674917,34.03572776,-118.4618377,Guesthouse,4,1,$140.00 
138244,3/7/18,675083,34.12048662,-118.2644111,House,3,1,$89.00 
138711,3/7/18,523903,34.0875245,-118.2508173,Apartment,2,0,$111.00 
142103,3/8/18,689294,34.05082927,-118.3760311,Apartment,2,2,$165.00 
143210,3/8/18,694988,34.09941681,-118.276401,House,2,1,$100.00 
144793,3/8/18,239712,34.01266414,-118.4954546,Apartment,4,0,$150.00 
145196,3/8/18,703233,34.01648594,-118.4789136,House,2,1,$77.00 
146845,3/7/18,709835,34.21754009,-118.3472006,House,1,1,$90.00 
147068,3/8/18,711083,34.65409892,-118.2557613,House,12,6,$548.00 
147078,3/7/18,711083,34.65476061,-118.2575795,House,12,6,$548.00 
147088,3/7/18,674917,34.03590984,-118.4622598,House,5,2,$200.00 
147098,3/7/18,711083,34.65342898,-118.2568384,House,12,6,$548.00 
149030,3/7/18,230943,34.04095493,-118.3080024,House,5,3,$200.00 
149968,3/7/18,722801,33.78679499,-118.137232,Apartment,2,1,$60.00 
150075,3/7/18,647546,34.18363245,-118.4001999,House,5,2,$120.00 
150097,3/8/18,647546,34.17960916,-118.4003751,Guest suite,4,1,$65.00 
150480,3/7/18,724919,34.09047714,-118.3574938,Apartment,1,1,$65.00 
151127,3/7/18,727836,34.08232556,-118.3711517,Guesthouse,2,1,$77.00 
151157,3/7/18,727945,34.10052666,-118.3488754,Apartment,2,1,$60.00 
152333,3/7/18,465624,34.07790252,-118.3573838,Apartment,8,2,$160.00 
153412,3/7/18,737626,33.98498481,-118.467169,Apartment,4,2,$275.00 
156321,3/7/18,343842,34.13812414,-118.4079121,House,2,1,$75.00 
156457,3/8/18,275618,34.04623772,-118.260946,Apartment,3,1,$175.00 
158507,3/8/18,761042,34.16545292,-118.4534305,Apartment,4,2,$105.00 
159982,3/7/18,140939,34.00479233,-118.431538,House,4,1,$100.00 
160142,3/7/18,744026,34.08450723,-118.6035271,House,2,1,$88.00 
160156,3/7/18,457953,34.09598189,-118.2212058,House,6,3,$10.00 
160288,3/8/18,592405,34.0958304,-118.61873,House,4,1,"$1,500.00 "
160565,3/7/18,561454,34.12972097,-118.1897519,House,4,2,$135.00 
162047,3/7/18,774887,33.77357405,-118.3938629,House,2,1,$68.00 
163786,3/7/18,761042,34.16392623,-118.4528443,Apartment,6,2,$99.00 
164889,3/8/18,592405,34.0975116,-118.6171621,Cabin,4,1,"$1,500.00 "
164946,3/7/18,57161,34.0479477,-118.2370941,Dorm,1,0,$45.00 
165975,3/7/18,791216,34.12324672,-118.3212264,Apartment,2,1,$100.00 
165978,3/7/18,294812,34.06839162,-118.3457601,Apartment,4,2,$249.00 
167057,3/7/18,309512,34.11404426,-118.3242324,House,2,1,$119.00 
168477,3/7/18,479630,33.96772003,-118.4195813,House,3,1,$89.00 
169080,3/7/18,805676,34.10850507,-118.3298907,House,8,3,$249.00 
169107,3/7/18,679977,34.08057841,-118.3710809,House,6,4,$415.00 
171239,3/7/18,816926,34.09478504,-118.3359293,Apartment,2,1,$84.00 
172193,3/7/18,821698,34.00611913,-118.8091447,Villa,3,1,$333.00 
172707,3/7/18,523903,34.08886839,-118.2481907,Other,4,1,$195.00 
172813,3/7/18,797774,34.10167951,-118.0888832,Cabin,1,1,$55.00 
172822,3/7/18,51484,33.90478147,-118.4210615,House,6,3,$550.00 
173568,3/7/18,465624,34.08433995,-118.3493061,Apartment,6,2,$165.00 
175770,3/8/18,840140,33.98868901,-118.4601349,Apartment,2,1,$79.00 
177666,3/8/18,849816,33.75593695,-118.1334201,House,6,3,$275.00 
179373,3/7/18,858852,34.1111924,-118.3193021,Apartment,4,1,$175.00 
180174,3/7/18,476742,34.08776996,-118.366381,House,2,1,$89.00 
181443,3/7/18,869703,33.99410919,-118.4592578,House,2,1,$90.00 
181511,3/8/18,870087,34.10070707,-118.2499801,Apartment,5,1,$140.00 
182083,3/7/18,515469,33.98981097,-118.4624912,Apartment,2,1,$275.00 
184314,3/7/18,884031,33.97702734,-118.4631765,Apartment,1,1,$150.00 
185536,3/7/18,890778,33.96053376,-118.4220646,House,1,1,$75.00 
185557,3/7/18,890778,33.96046837,-118.4219264,House,1,1,$75.00 
185950,3/7/18,379113,34.12978739,-118.1958878,Other,2,1,$94.00 
187057,3/7/18,899508,34.13621641,-118.2042342,House,2,1,$48.00 
187526,3/7/18,215462,34.03036116,-118.7568987,House,4,1,$220.00 
188081,3/8/18,905689,34.11105577,-118.3083079,House,5,2,$450.00 
188689,3/8/18,315662,34.09162319,-118.2516838,House,4,2,$130.00 
190160,3/8/18,476379,34.07179775,-118.2521657,House,2,1,$55.00 
191108,3/8/18,924059,33.81180255,-118.1184485,House,2,1,$75.00 
191109,3/7/18,924059,33.81207093,-118.1194775,House,2,1,$75.00 
191111,3/7/18,924059,33.8134685,-118.1190621,Apartment,1,1,$75.00 
191733,3/7/18,1597048,34.11198747,-118.2519809,Guesthouse,4,1,$120.00 
194809,3/8/18,946246,34.02559008,-118.4062582,Apartment,2,1,$55.00 
194864,3/7/18,866960,34.1062324,-118.283417,Apartment,3,1,$523.00 
195229,3/7/18,393829,34.02021303,-118.4344534,House,2,1,$75.00 
195823,3/8/18,952446,34.03469088,-118.3159454,House,2,1,$70.00 
197223,3/7/18,375925,34.04279343,-118.3587948,Guesthouse,4,1,$94.00 
197756,3/7/18,964494,34.08728014,-118.2755819,Apartment,4,1,$115.00 
198119,3/7/18,465624,34.08189575,-118.3483327,House,6,2,$175.00 
198547,3/7/18,797888,34.30926224,-118.4197326,House,2,1,$55.00 
198613,3/7/18,969656,34.08716433,-118.3440834,House,2,1,$89.00 
202267,3/7/18,239712,34.01212876,-118.4966541,Apartment,5,1,$195.00 
203353,3/8/18,997008,34.11536368,-118.1861668,House,2,1,$59.00 
203991,3/8/18,231825,34.03384963,-118.4614812,Condominium,2,1,$115.00 
204256,3/8/18,465624,34.07802512,-118.355896,Apartment,6,2,$155.00 
205643,3/8/18,1011296,33.83790494,-118.1331612,Tiny house,2,0,$69.00 
206662,3/8/18,33861,34.10417243,-118.3454099,Apartment,1,1,$25.00 
206704,3/8/18,195697,33.92023698,-118.2102027,Apartment,2,1,$85.00 
207675,3/8/18,1022360,34.15802467,-118.3699184,Apartment,1,1,$85.00 
209220,3/8/18,1030745,33.97922107,-118.0966977,House,4,1,$55.00 
210489,3/8/18,76111,34.0545463,-118.3930202,Apartment,8,3,$325.00 
210855,3/8/18,1032538,34.02423332,-118.4873045,Apartment,2,1,$74.00 
210904,3/8/18,1040342,34.04192946,-118.2620211,Apartment,2,1,$239.00 
211070,3/8/18,1089381,34.12377302,-118.355115,House,2,1,$60.00 
212036,3/8/18,1093111,34.22349255,-118.396342,Guesthouse,6,2,$93.00 
212140,3/8/18,201467,34.09338837,-118.2774174,Apartment,6,2,$220.00 
212142,3/8/18,201467,34.09440005,-118.2781771,Other,5,1,$170.00 
212202,3/8/18,1094375,33.86785437,-118.1271309,House,2,1,$70.00 
212619,3/8/18,1096512,34.0153528,-118.48145,Apartment,4,2,$200.00 
214870,3/8/18,1109393,34.1921268,-118.3987363,Cabin,2,1,$75.00 
215161,3/8/18,1111042,33.97555701,-118.4643913,Bungalow,2,1,$149.00 
216209,3/8/18,1037820,34.0021664,-118.4681085,House,5,2,$248.00 
217666,3/8/18,799408,34.07660504,-118.3542491,House,2,1,$69.00 
217971,3/8/18,1126652,34.02852944,-118.5156989,House,5,1,$188.00 
218068,3/8/18,1127863,33.98187394,-118.3602262,House,2,1,$85.00 
218672,3/7/18,465624,34.03724981,-118.6281895,House,5,2,$480.00 
219486,3/8/18,817624,33.99524876,-118.4483963,Apartment,4,1,$110.00 
219526,3/8/18,1030745,33.97914726,-118.0978876,House,4,1,$50.00 
219533,3/8/18,1030745,33.98043052,-118.0980119,Tiny house,5,1,$50.00 
221473,3/8/18,1149080,34.09080569,-118.2545322,House,2,1,$80.00 
221502,3/8/18,1149254,34.06455403,-118.2959162,Apartment,3,1,$75.00 
222200,3/8/18,1124533,33.99302229,-118.4606022,House,8,4,$550.00 
222601,3/7/18,958972,34.12178231,-118.3881401,House,2,1,$80.00 
223662,3/8/18,503403,34.08570129,-118.3422315,House,2,1,$100.00 
225746,3/8/18,3685,34.13336909,-118.3822882,Guesthouse,2,0,$135.00 
226517,3/8/18,1180987,33.74157115,-118.3014766,House,10,4,$80.00 
226609,3/8/18,1181670,34.19261712,-118.1367941,Guest suite,2,1,$89.00 
226869,3/8/18,1183585,33.98685411,-118.4446504,Apartment,2,1,$65.00 
228395,3/8/18,1191603,34.09766497,-118.3558597,Apartment,3,1,$89.00 
229209,3/8/18,798894,34.05130237,-118.4204286,House,2,1,$92.00 
229690,3/8/18,1199153,34.11619368,-118.1772474,House,2,2,$135.00 
229799,3/8/18,3392276,34.04707783,-118.4359637,Apartment,4,1,$111.00 
230520,3/8/18,1204763,33.98928243,-118.4570669,Villa,2,1,$63.00 
231721,3/8/18,1211648,34.08086426,-118.2638886,House,3,1,$125.00 
234241,3/8/18,1226523,33.76395929,-118.1566445,House,8,1,$125.00 
234299,3/8/18,503403,34.08716758,-118.3422409,House,6,2,$175.00 
234355,3/8/18,1227188,34.00057694,-118.4512475,Bed and breakfast,2,0,$95.00 
236226,3/8/18,1238383,34.08152079,-118.38052,House,6,2,$335.00 
236354,3/8/18,1239147,33.98137397,-118.4367776,Bed and breakfast,1,1,$110.00 
236831,3/8/18,195656,34.19686374,-118.4585777,House,2,1,$40.00 
237285,3/8/18,181488,34.13265783,-118.2415229,Condominium,2,1,$290.00 
237985,3/7/18,1247886,33.99475041,-118.4582064,Bungalow,2,1,$249.00 
237988,3/8/18,1247886,33.99567768,-118.4567403,House,6,2,$515.00 
238059,3/8/18,1248316,34.08122693,-118.2767477,House,8,3,$300.00 
239032,3/8/18,1027744,34.10070597,-118.5923532,House,4,1,$110.00 
239769,3/8/18,1257422,34.06021638,-118.4013301,Apartment,2,1,$112.00 
239834,3/8/18,1257791,34.11399695,-118.3825728,Apartment,2,1,$95.00 
241906,3/8/18,1242157,34.14461024,-118.4158012,Apartment,1,1,$200.00 
242108,3/8/18,1270782,33.84565445,-118.1947572,House,6,2,$229.00 
244472,3/8/18,811624,33.98720119,-118.4288691,House,2,1,$130.00 
245682,3/8/18,1171857,34.11741885,-118.7848856,House,2,1,$65.00 
246092,3/8/18,526513,34.08065917,-118.2526754,Apartment,1,1,$75.00 
246237,3/8/18,3496109,34.16667987,-118.0317923,House,4,2,$140.00 
247027,3/8/18,609000,34.09205116,-118.1637577,House,8,3,$275.00 
247115,3/8/18,1296046,34.10463101,-118.3729646,Villa,2,1,$132.00 
247898,3/8/18,1299321,34.11571739,-118.274082,House,2,3,$85.00 
249914,3/8/18,1248316,34.08150342,-118.2777676,House,2,1,$65.00 
251641,3/7/18,1319775,33.99075549,-118.4730632,Apartment,2,2,$175.00 
253683,3/8/18,1270782,33.84583795,-118.1955748,House,7,2,$259.00 
254244,3/8/18,49235,34.10451876,-118.3195932,Apartment,1,1,$75.00 
254259,3/8/18,1335578,34.00406192,-118.4559403,Guesthouse,2,1,$149.00 
254320,3/8/18,343842,34.14277118,-118.4080876,Guesthouse,3,1,$113.00 
254837,3/8/18,952446,34.03297782,-118.3151131,House,1,1,$70.00 
254844,3/8/18,1338512,34.08840365,-118.4272603,House,4,2,$399.00 
